"binary", "filename", "configuration", "rate", "time"
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 600.1086062959464, 3.412715596
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2969.5201936993662, 0.689673707
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 615.8447743038961, 3.3255133199999998
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2036.2873181082748, 1.005751979
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 407.0024324941562, 5.031910958
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1819.7301009012617, 1.125441624
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 390.24401650806425, 5.247998466
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1465.2403468619113, 1.397722909
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 218.24128737486865, 9.384108867
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4906.314052942128, 0.417421302
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4947.597250731335, 0.413938301
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4801.525238252655, 0.426531133
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 135.28175394852815, 15.138774744
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5758.016419124396, 0.355678041
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5577.657507601083, 0.367179232
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5862.614154479774, 0.349332217
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5919.995190466408, 0.345946227
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2955.4875634353266, 0.692948272
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 624.7661521722997, 3.2780264949999998
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2873.8179250528574, 0.712640833
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 610.7807605182985, 3.353085317
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1907.844512695574, 1.073462741
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 342.6805570418897, 5.976411436
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1858.4611893076099, 1.101986962
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 335.9340680182422, 6.096434375
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1380.124773670909, 1.483923801
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 197.42381949069605, 10.373621609
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6211.006901387006, 0.329737196
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 6200.430765239242, 0.330299632
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4630.532774449734, 0.44228172
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 134.1875579785584, 15.262219768
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5334.637832883192, 0.383906099
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5294.146392619315, 0.386842344
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5472.480688937007, 0.374236131
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5615.101803139148, 0.364730698
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2853.9525220416062, 0.717601286
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 604.7916353725877, 3.3862902200000002
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2880.576329508766, 0.710968836
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 615.3181051920949, 3.328359726
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2063.778873155735, 0.992354378
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 409.88301487643946, 4.996547614
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1807.6078929332803, 1.132989078
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 401.5418383116695, 5.10034025
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1396.0508695687981, 1.466995254
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 225.9510833896699, 9.063908742
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4763.467830165393, 0.429938875
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4799.290439906243, 0.426729748
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4732.7823043636035, 0.432726432
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 135.27696647200574, 15.139310508
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5773.566289440978, 0.354720098
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5850.578716364233, 0.350050841
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5871.452000963032, 0.348806394
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5661.276030774553, 0.361755899
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2919.2953016711745, 0.701539169
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 619.643281407892, 3.30512742
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2651.429714857636, 0.77241346
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 622.2441738299672, 3.291312456
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2027.1779411096118, 1.010271451
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 333.4773646170064, 6.141346362
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1833.7486708411216, 1.116837892
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 334.33005764731075, 6.125683148
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1382.4379710781423, 1.48144079
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 197.13080153388523, 10.389041104
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6338.829875713653, 0.323088021
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5930.4494036643555, 0.345336392
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4675.518950584886, 0.438026243
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 134.6145256615546, 15.213811362
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5512.664605358987, 0.371508181
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5166.791823032233, 0.396377495
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5516.272539363676, 0.371265195
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5596.616371003044, 0.365935391
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2764.913590530303, 0.740710309
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 617.4609381826615, 3.316809005
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2699.9611247784924, 0.75852944
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 615.7477905732818, 3.326037107
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2039.6413783018434, 1.004098084
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 406.9835686498847, 5.032144189
